locationID1,locationType1,locationID2,locationType2,distance
233,VND,180,VND,246.5813277
233,VND,99,VND,254.5524605
233,VND,31362,LMD,255.6845655
233,VND,86,VND,259.3691392
233,VND,31448,LMD,260.5523898
233,VND,31460,LMD,260.9173673
233,VND,475,VND,262.5577667
233,VND,111,VND,271.7341755
233,VND,310,VND,272.538502
233,VND,392,VND,272.7868221
233,VND,31458,LMD,273.3701282
233,VND,345,VND,275.5182916
233,VND,98,VND,275.784325
233,VND,51,VND,276.2194244
233,VND,49,VND,279.181757
233,VND,479,VND,280.4783872
233,VND,105,VND,282.075487
233,VND,50,VND,283.4755955
233,VND,106,VND,284.0325824
233,VND,470,VND,287.1821854
233,VND,383,VND,294.6107523
233,VND,394,VND,298.0262343
233,VND,362,VND,301.1151351
233,VND,367,VND,301.8549481
233,VND,168,VND,305.7635134
233,VND,159,VND,307.9747192
233,VND,270,VND,308.7699594
233,VND,395,VND,311.4572112
233,VND,215,VND,313.5539184
233,VND,201,VND,315.7892557
233,VND,31349,LMD,315.9948928
233,VND,418,VND,317.4357906
233,VND,29,VND,319.3337766
233,VND,31475,LMD,320.0766534
233,VND,1003,FC,320.654336
233,VND,31408,LMD,322.454758
233,VND,512,VND,322.5600986
233,VND,117,VND,325.3950748
233,VND,31380,LMD,326.4571144
233,VND,477,VND,328.8502535
233,VND,31343,LMD,329.7295386
233,VND,252,VND,329.7357818
233,VND,237,VND,330.4066293
233,VND,468,VND,331.7684558
233,VND,281,VND,337.4230075
233,VND,473,VND,339.0059981
233,VND,120,VND,339.9475865
233,VND,31347,LMD,343.0083032
233,VND,480,VND,344.4310507
233,VND,144,VND,345.0960259
233,VND,53,VND,346.3091512
233,VND,31457,LMD,346.6527801
233,VND,31431,LMD,347.8240254
233,VND,258,VND,355.9141334
233,VND,337,VND,371.6831351
233,VND,40,VND,379.0122393
233,VND,439,VND,379.6570305
233,VND,464,VND,381.7831023
233,VND,275,VND,382.3971258
233,VND,292,VND,384.1674818
233,VND,77,VND,384.2666119
233,VND,31398,LMD,385.306437
233,VND,31438,LMD,386.9835455
233,VND,373,VND,389.686785
233,VND,481,VND,390.7675017
233,VND,1007,FC,391.7056592
233,VND,71,VND,392.9060561
233,VND,374,VND,401.1378198
233,VND,501,VND,401.2524854
233,VND,31352,LMD,402.9823641
233,VND,31372,LMD,405.40653
233,VND,31471,LMD,411.2714255
233,VND,31381,LMD,411.4545231
233,VND,1002,FC,414.3884502
233,VND,82,VND,414.3884502
233,VND,232,VND,415.3465981
233,VND,145,VND,415.5794573
233,VND,31459,LMD,418.1264468
233,VND,416,VND,418.6191821
233,VND,376,VND,421.5003772
233,VND,31444,LMD,422.0826118
233,VND,301,VND,424.3186045
233,VND,460,VND,424.662737
233,VND,286,VND,425.0087568
233,VND,190,VND,425.2596636
233,VND,31445,LMD,425.489912
233,VND,269,VND,428.215359
233,VND,341,VND,429.0089876
233,VND,70,VND,430.1039741
233,VND,96,VND,430.1550404
233,VND,244,VND,430.5397307
233,VND,54,VND,432.5976094
233,VND,397,VND,434.2399122
233,VND,31360,LMD,436.6701385
233,VND,331,VND,437.2771164
233,VND,423,VND,438.4480832
233,VND,262,VND,439.9360509
233,VND,285,VND,440.3418415
233,VND,155,VND,442.2811664
233,VND,500,VND,446.273397
233,VND,11,VND,449.135198
233,VND,114,VND,449.3757102
233,VND,467,VND,454.5323598
233,VND,343,VND,457.846005
233,VND,1005,FC,461.4020311
233,VND,148,VND,461.4580276
233,VND,188,VND,461.7911555
233,VND,45,VND,470.6369977
233,VND,381,VND,472.6812681
233,VND,31476,LMD,475.0806267
233,VND,31384,LMD,475.2319712
233,VND,517,VND,475.8390987
233,VND,336,VND,476.1659086
233,VND,31437,LMD,476.3118983
233,VND,14,VND,477.8871484
233,VND,229,VND,478.4160991
233,VND,508,VND,478.4687686
233,VND,428,VND,479.9568284
233,VND,30,VND,484.3089773
233,VND,531,VND,488.0848376
233,VND,141,VND,488.3972073
233,VND,68,VND,489.1740426
233,VND,454,VND,490.8560388
233,VND,64,VND,491.6824852
233,VND,348,VND,492.6132324
233,VND,465,VND,492.887113
233,VND,255,VND,493.6336914
233,VND,279,VND,494.5690782
233,VND,274,VND,494.8920819
233,VND,31330,LMD,495.4123413
233,VND,136,VND,495.444948
233,VND,447,VND,495.4844122
233,VND,369,VND,496.0318994
233,VND,19,VND,496.0445899
233,VND,13,VND,498.310369
233,VND,91,VND,499.7073497
233,VND,31429,LMD,500.3628392
233,VND,22,VND,500.5024605
233,VND,283,VND,501.9699847
233,VND,31469,LMD,503.8327736
233,VND,89,VND,504.6762683
233,VND,150,VND,505.092147
233,VND,405,VND,505.5321685
233,VND,108,VND,506.225805
233,VND,31421,LMD,506.6104402
233,VND,186,VND,507.4890097
233,VND,287,VND,508.1188188
233,VND,97,VND,508.1775086
233,VND,179,VND,508.288818
233,VND,493,VND,508.589061
233,VND,446,VND,509.5736914
233,VND,235,VND,509.7811584
233,VND,46,VND,510.1731645
233,VND,10,VND,510.645974
233,VND,93,VND,511.1135723
233,VND,16,VND,515.9754312
233,VND,289,VND,516.0234395
233,VND,442,VND,516.4337649
233,VND,271,VND,523.0995222
233,VND,31364,LMD,523.1165092
233,VND,444,VND,524.4354461
233,VND,371,VND,528.3801653
233,VND,31383,LMD,531.0588745
233,VND,396,VND,531.5639157
233,VND,28,VND,532.4259456
233,VND,223,VND,532.5357666
233,VND,346,VND,534.7088181
233,VND,27,VND,536.757076
233,VND,365,VND,540.0548625
233,VND,31397,LMD,543.7485352
233,VND,411,VND,544.2997129
233,VND,265,VND,544.389556
233,VND,327,VND,545.6155975
233,VND,31401,LMD,545.726414
233,VND,118,VND,545.8429507
233,VND,363,VND,547.9587697
233,VND,107,VND,548.5115273
233,VND,430,VND,548.5390272
233,VND,276,VND,550.7192641
233,VND,377,VND,551.0448347
233,VND,514,VND,554.9628359
233,VND,31379,LMD,557.6432596
233,VND,515,VND,557.8832238
233,VND,504,VND,559.5680443
233,VND,209,VND,560.0216814
233,VND,31359,LMD,561.1824349
233,VND,332,VND,566.6050966
233,VND,299,VND,567.2003222
233,VND,31365,LMD,569.8379228
233,VND,207,VND,571.5717959
233,VND,52,VND,572.4023442
233,VND,217,VND,573.1050071
233,VND,409,VND,573.4016466
233,VND,273,VND,579.0897395
233,VND,306,VND,581.6422476
233,VND,31430,LMD,581.9758322
233,VND,226,VND,582.0231586
233,VND,84,VND,582.3426054
233,VND,246,VND,583.5558866
233,VND,23,VND,584.9188001
233,VND,288,VND,586.5530389
233,VND,72,VND,586.8105708
233,VND,127,VND,586.8989689
233,VND,31387,LMD,588.0680937
233,VND,170,VND,589.007304
233,VND,31354,LMD,591.9322652
233,VND,31477,LMD,598.0143072
233,VND,31370,LMD,599.9253898
233,VND,522,VND,599.9457673
233,VND,524,VND,603.2814773
233,VND,309,VND,604.0463495
233,VND,166,VND,618.7086895
233,VND,31436,LMD,618.9529006
233,VND,31449,LMD,620.6450878
233,VND,137,VND,622.7884135
233,VND,329,VND,623.0533961
233,VND,21,VND,623.4426184
233,VND,12,VND,625.4169795
233,VND,240,VND,628.008149
233,VND,121,VND,629.0411905
233,VND,31344,LMD,629.6265615
233,VND,31332,LMD,631.1195816
233,VND,31428,LMD,631.2608883
233,VND,31420,LMD,632.4928957
233,VND,31462,LMD,634.6215364
233,VND,95,VND,637.7847145
233,VND,334,VND,639.100897
233,VND,466,VND,639.2420087
233,VND,333,VND,639.3916907
233,VND,378,VND,642.2857145
233,VND,494,VND,644.1775564
233,VND,248,VND,644.2509661
233,VND,499,VND,644.5617298
233,VND,243,VND,645.0672081
233,VND,74,VND,647.527511
233,VND,172,VND,650.5183539
233,VND,441,VND,652.6593049
233,VND,31335,LMD,652.9041422
233,VND,284,VND,655.2468621
233,VND,224,VND,656.6432368
233,VND,492,VND,656.730313
233,VND,521,VND,656.9618688
233,VND,339,VND,663.0112122
233,VND,31435,LMD,664.6781604
233,VND,31346,LMD,664.8098775
233,VND,196,VND,665.1152701
233,VND,31463,LMD,665.9915589
233,VND,147,VND,666.7501123
233,VND,94,VND,668.1893392
233,VND,9,VND,673.4995474
233,VND,256,VND,674.0020999
233,VND,507,VND,674.9368546
233,VND,386,VND,677.6359922
233,VND,313,VND,679.2239752
233,VND,31474,LMD,691.5681912
233,VND,315,VND,692.4915298
233,VND,31368,LMD,692.4915298
233,VND,295,VND,694.6485447
233,VND,491,VND,697.0668393
233,VND,31443,LMD,697.5253316
233,VND,249,VND,703.0755132
233,VND,476,VND,706.6403434
233,VND,174,VND,710.6320509
233,VND,375,VND,711.8705416
233,VND,88,VND,714.8926283
233,VND,31348,LMD,716.3155935
233,VND,31350,LMD,716.6878914
233,VND,489,VND,728.8811244
233,VND,31427,LMD,732.150827
233,VND,415,VND,739.8444016
233,VND,290,VND,741.0264725
233,VND,1004,FC,742.726314
233,VND,518,VND,752.3941261
233,VND,390,VND,764.5118501
233,VND,113,VND,774.3019298
233,VND,213,VND,774.305022
233,VND,81,VND,775.1344389
233,VND,31392,LMD,775.1606516
233,VND,17,VND,782.437709
233,VND,75,VND,782.6004804
233,VND,80,VND,784.5418063
233,VND,31447,LMD,798.3913243
233,VND,350,VND,804.2116253
233,VND,31340,LMD,804.7752373
233,VND,31406,LMD,805.4728434
233,VND,291,VND,808.7644197
233,VND,63,VND,809.2014554
233,VND,178,VND,810.6103594
233,VND,351,VND,811.3832474
233,VND,458,VND,814.7059267
233,VND,31356,LMD,826.385238
233,VND,528,VND,832.721792
233,VND,31329,LMD,835.9459195
233,VND,32,VND,836.2116634
233,VND,31464,LMD,839.7097115
233,VND,385,VND,842.3598774
233,VND,31345,LMD,842.4892754
233,VND,83,VND,844.3728011
233,VND,296,VND,846.1311051
233,VND,325,VND,851.75188
233,VND,31361,LMD,855.1039551
233,VND,403,VND,858.9937186
233,VND,412,VND,860.038502
233,VND,268,VND,865.745538
233,VND,31422,LMD,868.4968109
233,VND,342,VND,869.0417834
233,VND,437,VND,869.4450466
233,VND,31440,LMD,871.2085364
233,VND,31,VND,872.437915
233,VND,216,VND,873.6958963
233,VND,424,VND,878.5231809
233,VND,410,VND,879.586307
233,VND,257,VND,883.484022
233,VND,66,VND,885.0475308
233,VND,401,VND,886.4223827
233,VND,128,VND,888.0726182
233,VND,436,VND,888.6162602
233,VND,85,VND,890.9120612
233,VND,488,VND,891.8017406
233,VND,37,VND,892.7293148
233,VND,305,VND,893.4343498
233,VND,440,VND,894.7235529
233,VND,56,VND,898.1971997
233,VND,31473,LMD,899.6809161
233,VND,31439,LMD,908.4687997
233,VND,152,VND,914.1489006
233,VND,149,VND,917.5244273
233,VND,134,VND,920.5661964
233,VND,110,VND,920.8967716
233,VND,31388,LMD,923.6608714
233,VND,360,VND,924.0485658
233,VND,200,VND,924.3763595
233,VND,78,VND,926.6236119
233,VND,7,VND,931.3849103
233,VND,60,VND,936.3454115
233,VND,31333,LMD,940.210865
233,VND,225,VND,940.3493978
233,VND,185,VND,943.6197543
233,VND,260,VND,946.1182031
233,VND,247,VND,946.6407967
233,VND,31419,LMD,948.5598727
233,VND,90,VND,949.2659403
233,VND,31399,LMD,950.523194
233,VND,4,VND,953.2852594
233,VND,294,VND,958.8700355
233,VND,322,VND,961.8640721
233,VND,445,VND,973.0590345
233,VND,314,VND,974.0851436
233,VND,31334,LMD,975.489495
233,VND,510,VND,975.5103423
233,VND,272,VND,975.83799
233,VND,526,VND,979.2686279
233,VND,31465,LMD,988.295301
233,VND,31374,LMD,1000.918317
233,VND,393,VND,1004.244003
233,VND,280,VND,1007.605446
233,VND,31395,LMD,1011.584779
233,VND,123,VND,1015.427714
233,VND,192,VND,1016.800237
233,VND,506,VND,1023.278638
233,VND,31410,LMD,1025.70636
233,VND,31417,LMD,1039.762937
233,VND,450,VND,1043.599736
233,VND,31466,LMD,1051.178977
233,VND,189,VND,1062.380158
233,VND,316,VND,1095.808651
233,VND,6,VND,1101.702494
233,VND,31441,LMD,1102.666184
233,VND,220,VND,1104.087958
233,VND,308,VND,1107.932427
233,VND,38,VND,1107.985195
233,VND,219,VND,1109.847399
233,VND,307,VND,1111.409476
233,VND,31403,LMD,1119.039053
233,VND,205,VND,1123.649622
233,VND,417,VND,1129.828436
233,VND,31446,LMD,1131.514979
233,VND,31389,LMD,1132.71886
233,VND,422,VND,1138.490369
233,VND,421,VND,1142.393928
233,VND,338,VND,1160.118537
233,VND,31472,LMD,1199.32352
233,VND,31378,LMD,1203.90343
233,VND,471,VND,1228.314041
233,VND,35,VND,1244.12654
233,VND,191,VND,1247.716978
233,VND,31404,LMD,1258.862896
233,VND,312,VND,1261.961411
233,VND,36,VND,1262.888523
233,VND,31373,LMD,1263.870031
233,VND,1006,FC,1265.291547
233,VND,115,VND,1265.291547
233,VND,426,VND,1268.363543
233,VND,328,VND,1269.339188
233,VND,31433,LMD,1271.473129
233,VND,413,VND,1274.448574
233,VND,372,VND,1275.525467
233,VND,208,VND,1276.218663
233,VND,388,VND,1278.438839
233,VND,202,VND,1283.16779
233,VND,31407,LMD,1303.499976
233,VND,31367,LMD,1326.979589
233,VND,431,VND,1346.062929
233,VND,361,VND,1417.027734
233,VND,24,VND,1417.635343
233,VND,206,VND,1424.41413
233,VND,31342,LMD,1425.598439
233,VND,241,VND,1426.691349
233,VND,391,VND,1476.675079
233,VND,31366,LMD,1481.37588
233,VND,31393,LMD,1497.392387
233,VND,400,VND,1510.357517
233,VND,143,VND,1541.389506
233,VND,8,VND,1551.603699
233,VND,254,VND,1556.378054
233,VND,79,VND,1557.18351
233,VND,1001,FC,1557.242035
233,VND,167,VND,1557.242035
233,VND,231,VND,1558.784361
233,VND,165,VND,1562.405269
233,VND,2,VND,1563.51218
233,VND,31454,LMD,1563.884934
233,VND,198,VND,1565.87873
233,VND,124,VND,1566.225692
233,VND,300,VND,1566.947234
233,VND,129,VND,1567.170545
233,VND,297,VND,1567.715244
233,VND,101,VND,1568.887752
233,VND,31414,LMD,1570.044811
233,VND,242,VND,1571.148933
233,VND,131,VND,1574.650164
233,VND,59,VND,1577.289408
233,VND,47,VND,1577.456343
233,VND,18,VND,1578.339251
233,VND,61,VND,1581.39358
233,VND,263,VND,1581.455875
233,VND,116,VND,1585.119479
233,VND,73,VND,1590.91383
233,VND,230,VND,1593.227627
233,VND,43,VND,1593.975105
233,VND,175,VND,1594.808971
233,VND,173,VND,1597.401417
233,VND,42,VND,1598.760616
233,VND,87,VND,1604.726933
233,VND,154,VND,1608.079911
233,VND,140,VND,1613.071893
233,VND,31355,LMD,1613.56365
233,VND,20,VND,1616.710363
233,VND,133,VND,1616.870298
233,VND,160,VND,1618.813757
233,VND,1,VND,1620.36176
233,VND,48,VND,1625.724118
233,VND,212,VND,1633.081511
233,VND,31376,LMD,1641.587308
233,VND,451,VND,1664.189318
233,VND,31369,LMD,1666.461934
233,VND,109,VND,1667.171544
233,VND,146,VND,1671.988389
233,VND,156,VND,1673.625138
233,VND,31377,LMD,1674.323742
233,VND,31467,LMD,1682.235464
233,VND,31426,LMD,1690.34026
233,VND,31425,LMD,1716.114635
233,VND,31386,LMD,1716.388469
233,VND,234,VND,1746.529754
233,VND,34,VND,1752.386004
233,VND,195,VND,1752.549401
233,VND,505,VND,1753.867942
233,VND,3,VND,1755.708971
233,VND,31434,LMD,1759.740323
233,VND,193,VND,1773.683055
233,VND,31424,LMD,1777.876485
233,VND,387,VND,1785.108438
233,VND,398,VND,1790.084511
233,VND,103,VND,1795.170272
233,VND,41,VND,1796.521349
233,VND,259,VND,1800.580895
233,VND,31351,LMD,1802.35754
233,VND,31415,LMD,1809.651421
233,VND,31418,LMD,1829.021187
233,VND,31470,LMD,1842.213542
233,VND,340,VND,1846.589756
233,VND,277,VND,1857.737402
233,VND,31385,LMD,1863.325451
233,VND,1008,FC,1864.279423
233,VND,221,VND,1864.33594
233,VND,443,VND,1866.575643
233,VND,76,VND,1868.956708
233,VND,31405,LMD,1871.154141
233,VND,236,VND,1874.607468
233,VND,142,VND,1875.317045
233,VND,100,VND,1880.650664
233,VND,31353,LMD,1880.983265
233,VND,429,VND,1881.565235
233,VND,31357,LMD,1882.475535
233,VND,402,VND,1892.290984
233,VND,31400,LMD,1895.016358
233,VND,65,VND,1925.720412
234,VND,34,VND,5.858464886
234,VND,195,VND,6.437990447
234,VND,3,VND,37.97785945
234,VND,505,VND,42.33544901
234,VND,31434,LMD,45.40284076
234,VND,103,VND,50.82187182
234,VND,31425,LMD,53.25962732
234,VND,41,VND,53.59292901
234,VND,31351,LMD,56.52999679
234,VND,193,VND,57.98206576
234,VND,398,VND,58.57703865
234,VND,31418,LMD,90.70171631
234,VND,31377,LMD,114.0583031
234,VND,146,VND,122.7213488
234,VND,259,VND,123.1163811
234,VND,109,VND,134.8895339
234,VND,156,VND,136.7728043
234,VND,451,VND,142.9908783
234,VND,31415,LMD,191.2620921
234,VND,31376,LMD,214.9003978
234,VND,212,VND,231.5672174
234,VND,31386,LMD,245.8358938
234,VND,31426,LMD,258.1350623
234,VND,48,VND,286.7592961
234,VND,1,VND,296.7904641
234,VND,160,VND,304.1749143
234,VND,31355,LMD,307.9206674
234,VND,31470,LMD,312.1680545
234,VND,387,VND,318.5185574
234,VND,154,VND,322.6527047
234,VND,31342,LMD,325.4672084
234,VND,133,VND,325.7309321
234,VND,87,VND,327.3421101
234,VND,140,VND,327.4375209
234,VND,173,VND,327.9300702
234,VND,20,VND,329.3872206
234,VND,73,VND,330.1947489
234,VND,116,VND,331.9795311
234,VND,263,VND,332.0938314
234,VND,59,VND,334.3558184
234,VND,165,VND,334.6996668
234,VND,61,VND,336.0055707
234,VND,175,VND,336.5382505
234,VND,47,VND,337.0913796
234,VND,42,VND,337.3175427
234,VND,124,VND,338.4671929
234,VND,43,VND,340.3696501
234,VND,101,VND,341.0633663
234,VND,18,VND,343.6419071
234,VND,1001,FC,346.1809758
234,VND,167,VND,346.1809758
234,VND,31454,LMD,347.7108619
234,VND,231,VND,348.4147041
234,VND,131,VND,348.4188722
234,VND,198,VND,348.9578299
234,VND,241,VND,349.1775004
234,VND,230,VND,349.9915724
234,VND,8,VND,350.8652683
234,VND,206,VND,353.8317787
234,VND,24,VND,355.7817725
234,VND,79,VND,358.7825889
234,VND,2,VND,361.0268812
234,VND,361,VND,362.5089692
234,VND,300,VND,367.0230735
234,VND,254,VND,382.1210185
234,VND,242,VND,397.0672172
234,VND,297,VND,398.9272667
234,VND,31424,LMD,424.1258305
234,VND,31414,LMD,427.6738958
234,VND,129,VND,438.6985919
234,VND,143,VND,451.940215
234,VND,431,VND,459.5999884
234,VND,400,VND,472.7172669
234,VND,277,VND,479.9332152
234,VND,391,VND,485.6004797
234,VND,31405,LMD,492.1326437
234,VND,443,VND,504.055744
234,VND,31366,LMD,511.9117717
234,VND,221,VND,513.7929395
234,VND,36,VND,525.4934745
234,VND,426,VND,526.6834664
234,VND,31385,LMD,527.4384195
234,VND,1008,FC,529.0761192
234,VND,340,VND,531.0142479
234,VND,1006,FC,531.676819
234,VND,115,VND,531.676819
234,VND,31373,LMD,533.263132
234,VND,191,VND,534.7347402
234,VND,372,VND,535.1525168
234,VND,35,VND,535.9708504
234,VND,429,VND,541.1569245
234,VND,31467,LMD,546.756969
234,VND,31367,LMD,572.8917206
234,VND,202,VND,589.9099122
234,VND,208,VND,590.9809266
234,VND,388,VND,593.1660751
234,VND,413,VND,596.1675654
234,VND,31433,LMD,599.077878
234,VND,328,VND,602.982566
234,VND,312,VND,616.9953608
234,VND,31400,LMD,631.6036966
234,VND,402,VND,637.7864523
234,VND,100,VND,639.962499
234,VND,76,VND,641.5862753
234,VND,142,VND,643.7132231
234,VND,236,VND,653.3672939
234,VND,31472,LMD,663.2501855
234,VND,31353,LMD,669.6470911
234,VND,31357,LMD,695.0881398
234,VND,31369,LMD,697.453679
234,VND,471,VND,701.5319855
234,VND,31404,LMD,712.3660177
234,VND,31393,LMD,715.1351203
234,VND,31410,LMD,723.8904599
234,VND,65,VND,764.4687955
234,VND,31466,LMD,785.7358147
234,VND,31419,LMD,829.0589796
234,VND,31439,LMD,876.1819323
234,VND,37,VND,878.6600558
234,VND,56,VND,879.5493897
234,VND,85,VND,886.8543804
234,VND,31422,LMD,888.0944481
234,VND,401,VND,888.7026231
234,VND,412,VND,894.8560133
234,VND,31465,LMD,904.2429098
234,VND,31329,LMD,932.7996742
234,VND,510,VND,933.9699313
234,VND,445,VND,945.3383826
234,VND,272,VND,946.0432426
234,VND,314,VND,951.1450334
234,VND,247,VND,1027.211305
234,VND,31474,LMD,1123.328813
234,VND,31477,LMD,1153.086601
234,VND,31427,LMD,1156.850129
234,VND,31354,LMD,1267.466288
234,VND,127,VND,1273.007669
234,VND,255,VND,1275.370488
234,VND,31476,LMD,1282.166256
234,VND,95,VND,1285.554158
234,VND,31360,LMD,1316.771441
234,VND,269,VND,1323.364463
234,VND,31344,LMD,1340.292997
234,VND,369,VND,1344.663827
234,VND,286,VND,1354.888027
234,VND,31397,LMD,1362.530987
234,VND,249,VND,1367.912496
234,VND,31473,LMD,1381.816415
234,VND,11,VND,1384.413691
234,VND,500,VND,1394.364034
234,VND,285,VND,1399.022345
234,VND,31457,LMD,1400.079977
234,VND,244,VND,1401.798643
234,VND,155,VND,1402.507564
234,VND,331,VND,1405.228764
234,VND,481,VND,1406.74082
234,VND,423,VND,1406.823344
234,VND,190,VND,1407.13977
234,VND,397,VND,1412.191249
234,VND,31445,LMD,1415.75712
234,VND,460,VND,1417.790757
234,VND,232,VND,1419.404581
234,VND,1002,FC,1422.349471
234,VND,82,VND,1422.349471
234,VND,240,VND,1423.582348
234,VND,31420,LMD,1423.767884
234,VND,512,VND,1425.511677
234,VND,491,VND,1425.769432
234,VND,334,VND,1426.547024
234,VND,145,VND,1426.935579
234,VND,301,VND,1427.185753
234,VND,428,VND,1431.332564
234,VND,1007,FC,1431.356546
234,VND,31438,LMD,1432.626391
234,VND,373,VND,1436.546659
234,VND,514,VND,1436.821988
234,VND,341,VND,1437.454226
234,VND,390,VND,1438.433028
234,VND,31359,LMD,1438.481702
234,VND,394,VND,1459.647275
234,VND,479,VND,1468.536458
234,VND,345,VND,1472.572701
234,VND,265,VND,1477.893401
234,VND,111,VND,1477.930064
234,VND,31421,LMD,1482.314721
234,VND,446,VND,1482.570835
234,VND,120,VND,1484.166669
234,VND,31448,LMD,1489.472595
234,VND,476,VND,1502.526527
234,VND,174,VND,1507.314961
234,VND,489,VND,1509.227166
234,VND,31350,LMD,1516.828905
234,VND,180,VND,1523.208504
234,VND,274,VND,1525.579612
234,VND,31380,LMD,1534.911043
234,VND,31435,LMD,1543.137111
234,VND,74,VND,1551.222128
234,VND,80,VND,1564.548068
234,VND,517,VND,1571.593623
234,VND,465,VND,1576.053006
234,VND,45,VND,1576.817425
234,VND,81,VND,1577.926284
234,VND,31460,LMD,1580.089489
234,VND,295,VND,1580.739446
234,VND,31330,LMD,1581.194345
234,VND,14,VND,1581.348036
234,VND,31437,LMD,1581.844733
234,VND,290,VND,1582.296639
234,VND,468,VND,1583.531991
234,VND,106,VND,1588.101131
234,VND,31356,LMD,1594.245961
234,VND,31413,LMD,1631.910678
234,VND,31459,LMD,1636.421278
234,VND,194,VND,1638.055746
234,VND,310,VND,1643.201619
234,VND,86,VND,1664.249346
234,VND,31411,LMD,1668.752466
234,VND,31362,LMD,1674.436733
234,VND,487,VND,1684.700288
234,VND,315,VND,1689.395364
234,VND,31368,LMD,1689.395364
234,VND,72,VND,1705.883935
234,VND,99,VND,1710.000836
234,VND,343,VND,1713.013572
234,VND,31383,LMD,1713.381715
234,VND,31398,LMD,1723.767567
234,VND,363,VND,1730.016979
234,VND,58,VND,1736.745295
234,VND,31394,LMD,1736.988964
234,VND,31332,LMD,1741.98132
234,VND,26,VND,1743.841165
234,VND,233,VND,1746.529754
234,VND,527,VND,1747.103546
234,VND,19,VND,1749.574804
234,VND,504,VND,1752.647303
234,VND,68,VND,1753.304273
234,VND,30,VND,1753.342756
234,VND,46,VND,1755.970855
234,VND,229,VND,1756.930647
234,VND,433,VND,1757.351397
234,VND,531,VND,1758.768692
234,VND,148,VND,1762.348799
234,VND,136,VND,1764.519935
234,VND,311,VND,1765.016284
234,VND,381,VND,1766.338296
234,VND,31402,LMD,1767.761168
234,VND,306,VND,1768.486376
234,VND,275,VND,1768.99169
234,VND,13,VND,1769.203287
234,VND,271,VND,1770.918654
234,VND,186,VND,1771.931393
234,VND,118,VND,1772.660548
234,VND,346,VND,1773.728972
234,VND,408,VND,1776.167581
234,VND,348,VND,1776.421374
234,VND,239,VND,1777.905433
234,VND,283,VND,1778.475248
234,VND,262,VND,1778.824339
234,VND,1005,FC,1782.390669
234,VND,31475,LMD,1783.312803
234,VND,141,VND,1784.557788
234,VND,64,VND,1786.266249
234,VND,31453,LMD,1787.262548
234,VND,318,VND,1788.738828
234,VND,321,VND,1790.789203
234,VND,406,VND,1798.204358
234,VND,508,VND,1802.447716
234,VND,15,VND,1804.743886
234,VND,336,VND,1808.937242
234,VND,184,VND,1814.150732
234,VND,278,VND,1824.148745
234,VND,62,VND,1831.565777
234,VND,31381,LMD,1834.148965
234,VND,105,VND,1851.080452
234,VND,31347,LMD,1851.809877
234,VND,150,VND,1857.553194
234,VND,456,VND,1859.385336
234,VND,273,VND,1861.802469
234,VND,89,VND,1864.612712
234,VND,40,VND,1866.139096
234,VND,84,VND,1868.476489
234,VND,442,VND,1870.974722
234,VND,493,VND,1874.392057
234,VND,204,VND,1879.61215
234,VND,31370,LMD,1887.458693
234,VND,91,VND,1888.754138
234,VND,444,VND,1889.026418
234,VND,31390,LMD,1891.347324
234,VND,5,VND,1895.425326
234,VND,475,VND,1895.742443
234,VND,31469,LMD,1904.804471
234,VND,92,VND,1905.904975
234,VND,29,VND,1920.243862
234,VND,31408,LMD,1920.57491
234,VND,223,VND,1923.413028
234,VND,31337,LMD,1927.47819
234,VND,281,VND,1937.209073
234,VND,367,VND,1939.824223
234,VND,362,VND,1949.667954
234,VND,31468,LMD,1959.624111
234,VND,31372,LMD,1960.574741
234,VND,327,VND,1960.942059
234,VND,53,VND,1962.681619
234,VND,501,VND,1965.78004
234,VND,503,VND,1969.466117
234,VND,71,VND,1970.692876
234,VND,376,VND,1971.379723
234,VND,467,VND,1972.521909
234,VND,196,VND,1972.856509
234,VND,144,VND,1973.889116
234,VND,96,VND,1979.230877
234,VND,416,VND,1979.744392
234,VND,209,VND,1986.44119
234,VND,441,VND,1988.110248
234,VND,207,VND,1992.86081
234,VND,77,VND,1996.658455
234,VND,365,VND,1998.358491
234,VND,31431,LMD,1998.556439
234,VND,31458,LMD,1999.640659
234,VND,392,VND,1999.771256
234,VND,31436,LMD,2012.842262
234,VND,51,VND,2014.618845
234,VND,494,VND,2015.396811
234,VND,121,VND,2015.709597
234,VND,49,VND,2017.21094
234,VND,98,VND,2019.082201
234,VND,378,VND,2021.930548
234,VND,470,VND,2025.198266
234,VND,50,VND,2026.745199
234,VND,108,VND,2035.08213
234,VND,31443,LMD,2036.585359
234,VND,383,VND,2038.342472
234,VND,289,VND,2042.515566
234,VND,235,VND,2043.860352
234,VND,405,VND,2044.491458
234,VND,409,VND,2045.680661
234,VND,31343,LMD,2046.019176
234,VND,93,VND,2048.70356
234,VND,288,VND,2050.514241
234,VND,168,VND,2050.740385
234,VND,299,VND,2051.049642
234,VND,270,VND,2052.236714
234,VND,159,VND,2054.299004
234,VND,395,VND,2057.962035
234,VND,332,VND,2058.78095
234,VND,215,VND,2059.878748
234,VND,31429,LMD,2060.368032
234,VND,31349,LMD,2061.952219
234,VND,201,VND,2062.133589
234,VND,418,VND,2063.9166
234,VND,276,VND,2064.269545
234,VND,1003,FC,2067.107209
234,VND,396,VND,2068.401314
